cdTimestamp,Location_ID,Latitude,Longitude,LULC_Type,Temperature,Humidity,Wind_Speed,Solar_Radiation,Precipitation,Air_Pressure,NDVI
2022-01-01 03:50:00,Station_18,45.917741786824166,-114.907844602163,Water,8.15,66.03,12.65,504.0,0,986.12,0.19
2022-01-01 03:55:00,Station_18,32.31243473123901,-115.59265657387269,Barren,5.27,50.06,14.5,687.31,6,1042.81,0.56
2022-01-01 04:00:00,Station_18,48.44840581101034,-94.32613953919984,Agricultural,-8.86,82.91,11.59,587.57,0,998.75,0.61
2022-01-01 04:05:00,Station_18,46.37733962334123,-60.01651525211682,Agricultural,13.17,83.22,0.41,501.8,1,1017.3,0.4
2022-01-01 04:10:00,Station_18,30.685287416875955,-118.14294620959157,Barren,-4.86,31.95,13.36,553.46,1,1039.11,0.25
2022-01-01 04:15:00,Station_18,32.99652006767963,-85.35815102970614,Barren,25.47,43.22,4.86,728.32,6,1019.73,0.38
2022-01-01 04:20:00,Station_18,32.40271902100143,-73.40498586843228,Water,22.08,81.31,10.94,175.54,10,1045.19,0.18
2022-01-01 04:25:00,Station_18,35.20771895100158,-89.74329506131332,Urban,-8.35,51.95,0.35,400.75,5,1023.59,0.34
2022-01-01 04:30:00,Station_18,28.050763441506273,-66.49251311578118,Urban,5.18,38.38,11.69,396.26,3,996.39,0.29
2022-01-01 04:35:00,Station_18,37.169934786622505,-109.23512001792882,Water,5.58,52.35,12.11,223.33,10,1006.91,0.51
2022-01-01 04:40:00,Station_18,43.429649470422945,-63.7968994570038,Agricultural,17.05,79.78,12.14,175.94,2,1013.38,0.87
2022-01-01 04:45:00,Station_18,33.41129505584729,-83.21813817528394,Urban,-6.33,72.95,14.74,762.42,10,1026.71,0.23
2022-01-01 04:50:00,Station_18,34.111203360022365,-124.79350084234898,Agricultural,6.66,78.49,4.45,319.68,1,988.58,0.82
2022-01-01 04:55:00,Station_18,32.284483417037485,-85.7166882131593,Agricultural,4.73,30.15,2.89,418.92,3,1018.34,0.77
2022-01-01 05:00:00,Station_18,26.310541989912082,-101.89640286252803,Urban,26.35,89.11,1.75,698.52,7,1015.31,0.17
2022-01-01 05:05:00,Station_18,49.5748314800056,-104.5419582331116,Barren,1.07,79.22,7.62,560.52,2,1004.6,0.73
2022-01-01 05:10:00,Station_18,25.58255212941282,-99.63351317149642,Agricultural,-5.38,35.14,8.64,125.76,0,1030.56,0.39
2022-01-01 05:15:00,Station_18,45.569029098369384,-106.21547957335287,Forest,3.0,37.29,13.1,666.88,4,1008.51,0.75
2022-01-01 05:20:00,Station_18,29.76859811404006,-66.4612118889579,Agricultural,31.93,84.32,9.12,749.83,7,980.13,0.72
2022-01-01 05:25:00,Station_18,33.094234697058134,-79.01187042256845,Forest,-5.09,44.6,14.57,217.3,8,1014.75,0.36
2022-01-01 05:30:00,Station_18,25.846143258254852,-100.94913983347514,Water,14.7,81.92,5.81,984.25,3,986.0,0.76
2022-01-01 05:35:00,Station_18,28.04420952177844,-67.22847759213263,Barren,-5.13,41.43,4.98,981.03,9,1020.98,0.38
2022-01-01 05:40:00,Station_18,38.90530116729874,-85.01570014879837,Water,13.28,49.39,3.71,786.44,6,1000.6,0.71
2022-01-01 05:45:00,Station_18,42.11279115826734,-94.04847507732751,Agricultural,1.78,52.85,12.11,836.62,1,1047.86,0.52
2022-01-01 05:50:00,Station_18,26.94393888521783,-61.0698325216295,Forest,13.93,54.16,14.18,861.41,5,1045.43,0.3
2022-01-01 05:55:00,Station_18,39.392419926735336,-64.74948443294261,Urban,7.48,67.58,14.97,604.31,3,1005.74,0.81
2022-01-01 06:00:00,Station_18,45.21191520804311,-107.5248661410938,Agricultural,12.23,33.49,6.17,494.25,1,1040.73,0.59
2022-01-01 06:05:00,Station_18,28.86737182557972,-81.24080257248994,Water,27.78,75.59,7.01,990.19,5,1020.0,0.89
2022-01-01 06:10:00,Station_18,49.32058168893083,-82.9369789576846,Urban,4.53,69.16,5.98,421.66,0,1029.75,0.7
2022-01-01 06:15:00,Station_18,26.64926647883717,-92.94729130596008,Water,18.07,43.62,3.67,936.38,4,993.4,0.55
2022-01-01 06:20:00,Station_18,33.4692484716216,-81.40195789637343,Agricultural,27.24,45.17,5.64,838.74,6,1013.96,0.39
2022-01-01 06:25:00,Station_18,34.08967726033704,-102.82358365003105,Urban,31.81,66.77,0.36,231.0,7,1021.76,0.85
2022-01-01 06:30:00,Station_18,43.18123541752961,-77.58078699807965,Barren,18.36,80.28,8.56,348.65,2,1030.95,0.75
2022-01-01 06:35:00,Station_18,48.53360743902523,-62.45147903374368,Agricultural,-8.55,76.0,1.57,891.19,3,1043.34,0.62
2022-01-01 06:40:00,Station_18,25.498989311917654,-86.61657781179886,Water,16.35,45.66,4.81,742.63,10,1010.3,0.19
2022-01-01 06:45:00,Station_18,34.85550845610736,-120.77274927011172,Barren,-2.43,55.71,10.59,746.61,8,1003.19,0.26
2022-01-01 06:50:00,Station_18,28.344750991379144,-102.86857698912962,Urban,-0.27,37.58,12.49,515.04,10,1013.36,0.1
2022-01-01 06:55:00,Station_18,42.49409605185611,-99.87972921308148,Forest,3.39,47.56,11.71,879.17,10,1043.5,0.31
2022-01-01 07:00:00,Station_18,41.3930210331838,-106.7063310395366,Urban,32.6,49.31,2.16,360.44,4,1016.92,0.31
2022-01-01 07:05:00,Station_18,28.69874361377834,-61.30163553756224,Forest,-2.5,52.96,6.56,114.54,0,1036.69,0.87
2022-01-01 07:10:00,Station_18,28.638155275930902,-68.77618880938235,Agricultural,2.18,79.68,8.98,791.68,4,998.62,0.15
2022-01-01 07:15:00,Station_18,48.924713592155086,-113.90715353309263,Urban,-2.62,52.36,14.81,236.83,4,999.58,0.42
2022-01-01 07:20:00,Station_18,46.36245376581196,-84.20272038830589,Water,3.62,39.51,14.82,618.21,3,1026.48,0.54
2022-01-01 07:25:00,Station_18,28.871568039609933,-107.21661000760298,Urban,-2.6,89.19,3.55,452.89,3,1028.85,0.83
2022-01-01 07:30:00,Station_18,35.20099566766538,-84.69728097420654,Agricultural,24.41,37.61,10.97,327.02,9,1031.62,0.76
2022-01-01 07:35:00,Station_18,27.139520632478224,-118.82825287829021,Barren,8.49,55.53,10.64,396.09,2,1036.53,0.4
2022-01-01 07:40:00,Station_18,42.6551733672087,-100.81297419333845,Urban,-2.55,70.23,14.33,246.56,0,1043.16,0.78
2022-01-01 07:45:00,Station_18,31.368690263245107,-102.25097239619738,Agricultural,5.49,57.58,2.86,164.94,1,987.92,0.76
2022-01-01 07:50:00,Station_18,48.32843569085412,-72.89577079607163,Agricultural,9.63,42.78,4.95,856.38,2,1006.64,0.67
2022-01-01 07:55:00,Station_18,45.04691422512639,-121.29832163010883,Forest,30.1,39.78,12.27,769.35,2,1030.98,0.6
2022-01-01 08:00:00,Station_18,26.29231147115647,-99.15192981626952,Barren,29.89,53.77,1.26,693.17,0,1046.18,0.24
2022-01-01 08:05:00,Station_18,49.903510796676024,-91.9432544746912,Forest,9.52,44.87,5.66,175.12,4,997.34,0.47
2022-01-01 08:10:00,Station_18,32.50846461320019,-60.38217094022612,Forest,18.53,81.22,12.33,303.26,10,987.13,0.28
2022-01-01 08:15:00,Station_18,40.12798770594036,-98.05716146300331,Agricultural,10.0,85.36,14.69,766.85,10,1002.82,0.84
2022-01-01 08:20:00,Station_18,39.28064263413531,-99.73801415886294,Urban,1.24,69.5,14.85,467.08,0,990.48,0.86
2022-01-01 08:25:00,Station_18,27.829711323526293,-109.55576081869049,Water,0.44,65.41,8.83,213.13,4,1010.39,0.63
2022-01-01 08:30:00,Station_18,33.54470000821883,-81.0843355345485,Water,-4.65,55.77,10.75,238.06,2,1043.99,0.18
2022-01-01 08:35:00,Station_18,30.80576385247557,-68.96201160946237,Water,16.71,40.24,2.25,452.15,4,1005.35,0.85
2022-01-01 08:40:00,Station_18,28.708386922328962,-80.41698672300663,Agricultural,31.42,73.87,3.83,763.22,1,1000.57,0.8
2022-01-01 08:45:00,Station_18,38.570833937564785,-77.29199136043032,Forest,3.46,89.89,5.24,958.27,10,981.9,0.11
2022-01-01 08:50:00,Station_18,41.88811999933621,-79.28696314125254,Barren,-5.96,81.19,13.43,774.92,1,991.44,0.1
2022-01-01 08:55:00,Station_18,33.435991395819826,-100.25599907421709,Barren,15.16,86.54,9.86,322.61,4,999.24,0.23
2022-01-01 09:00:00,Station_18,45.378454966918426,-116.37481738777991,Agricultural,21.09,41.69,5.45,250.41,10,1048.95,0.61
2022-01-01 09:05:00,Station_18,39.368387883753044,-96.7661656905188,Barren,16.51,50.62,3.63,492.9,6,985.43,0.46
2022-01-01 09:10:00,Station_18,45.00886844239079,-63.8554754983871,Urban,-6.95,62.69,3.49,463.22,0,1045.74,0.52
2022-01-01 09:15:00,Station_18,25.252378919761686,-100.36698494451224,Agricultural,23.84,39.42,7.87,496.58,0,1015.22,0.87
2022-01-01 09:20:00,Station_18,49.12333990568316,-83.55636477616883,Agricultural,22.31,63.22,2.33,931.64,8,1048.52,0.12
2022-01-01 09:25:00,Station_18,34.93041046596567,-75.07161197036567,Water,26.63,49.36,9.47,855.17,1,1017.71,0.73
2022-01-01 09:30:00,Station_18,41.16084549046569,-107.47003737172095,Barren,31.37,69.85,2.86,696.36,3,1019.08,0.39
2022-01-01 09:35:00,Station_18,42.6342407639291,-123.97566374386524,Forest,8.86,31.93,7.52,768.19,5,1025.65,0.75
2022-01-01 09:40:00,Station_18,49.77049458940016,-96.31590136218087,Barren,27.06,45.03,10.75,305.52,2,1028.82,0.4
2022-01-01 09:45:00,Station_18,27.992400775021608,-92.73110330640827,Urban,3.15,34.87,4.12,382.74,7,1038.46,0.17
2022-01-01 09:50:00,Station_18,47.479220540853106,-121.25558636815201,Urban,32.17,62.76,11.1,974.9,8,1038.61,0.62
2022-01-01 09:55:00,Station_18,33.684011799527795,-94.49141574212544,Urban,16.43,33.39,1.32,469.62,10,1016.81,0.41
2022-01-01 10:00:00,Station_18,25.070763833751965,-107.63727772525131,Barren,-1.51,69.53,5.79,489.53,1,990.46,0.56
2022-01-01 10:05:00,Station_18,41.69826220745156,-86.10360343390165,Water,15.14,67.68,9.26,511.33,0,998.92,0.23
2022-01-01 10:10:00,Station_18,32.67531113721479,-116.98144171282343,Barren,22.81,47.42,5.24,610.74,5,993.91,0.61
2022-01-01 10:15:00,Station_18,30.818457971823523,-93.99578226179247,Barren,20.25,55.92,14.46,134.92,3,998.29,0.73
2022-01-01 10:20:00,Station_18,25.31180797638658,-119.74737258826146,Forest,9.5,68.39,5.1,800.47,7,1010.3,0.6
2022-01-01 10:25:00,Station_18,42.358777426083826,-79.6542929621377,Agricultural,22.98,64.87,2.16,795.09,2,1029.82,0.85
2022-01-01 10:30:00,Station_18,31.443080742619394,-87.70692170624673,Barren,25.35,45.08,5.5,866.81,0,1038.48,0.39
2022-01-01 10:35:00,Station_18,35.520396130691836,-79.70167501167775,Urban,34.25,57.81,13.09,601.43,4,1030.58,0.35
2022-01-01 10:40:00,Station_18,45.32418427647774,-119.6370595948917,Barren,-1.61,78.08,0.07,827.2,9,1035.6,0.81
2022-01-01 10:45:00,Station_18,35.81266808462871,-78.37381473714979,Forest,6.44,78.65,14.73,438.71,0,1042.5,0.4
2022-01-01 10:50:00,Station_18,35.00820905778364,-65.31331073195318,Urban,2.85,88.08,12.82,934.62,10,1036.31,0.34
2022-01-01 10:55:00,Station_18,34.639183991720714,-99.85455766099575,Water,24.92,40.13,7.43,583.98,9,1018.69,0.67
2022-01-01 11:00:00,Station_18,27.391964091139627,-124.12984843434846,Barren,34.8,71.78,8.7,838.13,4,1023.59,0.74
2022-01-01 11:05:00,Station_18,49.991694818248504,-109.92103696819923,Forest,4.64,73.48,9.32,439.12,9,1048.65,0.88
2022-01-01 11:10:00,Station_18,46.58395239232557,-94.27649447115036,Water,32.58,51.9,14.16,617.82,1,1003.69,0.61
2022-01-01 11:15:00,Station_18,48.63773936808605,-111.36795666502383,Water,8.38,37.15,10.19,402.15,7,985.75,0.42
2022-01-01 11:20:00,Station_18,36.61729975284293,-112.45249440219087,Forest,8.14,36.01,13.4,689.25,7,1048.54,0.15
2022-01-01 11:25:00,Station_18,35.62814998547657,-116.32794647406371,Forest,14.57,87.22,10.67,682.66,1,1021.62,0.6
2022-01-01 11:30:00,Station_18,29.12872756796199,-123.47806107439843,Forest,25.0,52.83,12.62,268.16,1,1038.07,0.72
2022-01-01 11:35:00,Station_18,32.522574547487096,-119.62909922408294,Forest,9.49,57.06,5.59,616.42,2,980.28,0.59
2022-01-01 11:40:00,Station_18,37.08990333430112,-115.50426635504897,Water,14.17,37.05,12.83,938.33,10,997.89,0.43
2022-01-01 11:45:00,Station_18,32.05631843256939,-124.0766484791059,Forest,27.91,88.24,7.31,297.22,6,1043.5,0.89
2022-01-01 11:50:00,Station_18,27.379236327631386,-65.0681889607693,Urban,-4.4,82.45,9.36,472.68,6,1001.14,0.4
2022-01-01 11:55:00,Station_18,44.805231271008545,-87.68721965251757,Agricultural,-0.29,32.01,8.04,464.45,3,985.38,0.57
2022-01-01 12:00:00,Station_18,36.505277174884704,-101.09281333470128,Agricultural,-9.12,55.96,1.61,398.69,10,1024.79,0.65
2022-01-01 12:05:00,Station_18,36.33875893165767,-111.83154203239576,Barren,17.32,57.8,9.72,851.36,9,992.37,0.49
2022-01-01 12:10:00,Station_18,25.634070700890447,-108.50117096803547,Forest,16.06,43.64,14.0,591.42,8,1025.0,0.88
2022-01-01 12:15:00,Station_18,29.553485197858905,-111.68610711717399,Barren,32.45,80.45,7.08,627.43,1,1041.92,0.41
2022-01-01 12:20:00,Station_18,29.784264270875696,-67.3989977734701,Forest,6.46,65.91,9.75,784.62,10,1045.56,0.48
2022-01-01 12:25:00,Station_18,28.935424585945384,-64.00912815163034,Barren,14.59,86.29,8.1,351.69,8,999.88,0.16
2022-01-01 12:30:00,Station_18,47.43236496885016,-75.43391223768533,Forest,4.65,50.33,7.94,143.56,6,1026.41,0.76
2022-01-01 12:35:00,Station_18,41.45107921253698,-72.6702715065397,Forest,5.85,65.46,0.91,267.04,1,1013.42,0.19
2022-01-01 12:40:00,Station_18,25.004622758180645,-109.48466473126967,Water,33.55,56.24,2.81,133.44,1,1012.64,0.12
2022-01-01 12:45:00,Station_18,38.211720024320705,-91.08373281975742,Urban,21.9,88.75,6.45,697.81,6,1010.94,0.44
2022-01-01 12:50:00,Station_18,27.64412875790154,-120.7675320376544,Water,34.6,84.28,12.22,145.56,8,1033.91,0.48
2022-01-01 12:55:00,Station_18,29.775191119670705,-102.21164383820116,Water,17.17,88.25,8.13,590.34,0,1025.59,0.42
2022-01-01 13:00:00,Station_18,30.959971863988383,-100.5756698926303,Barren,30.69,63.45,8.54,845.36,3,1038.85,0.76
2022-01-01 13:05:00,Station_18,49.871909768691324,-102.20612979950474,Agricultural,11.62,61.09,13.99,884.34,3,1045.77,0.36
2022-01-01 13:10:00,Station_18,42.318842347358256,-84.0921595486945,Agricultural,11.26,66.95,5.22,766.81,5,1027.58,0.18
2022-01-01 13:15:00,Station_18,33.14591688204673,-93.51613243912064,Urban,1.5,76.46,8.37,186.77,7,1047.03,0.5
2022-01-01 13:20:00,Station_18,41.953453944115935,-68.06060067955241,Agricultural,0.62,37.8,6.17,730.82,6,991.56,0.49
2022-01-01 13:25:00,Station_18,31.597220048474693,-118.72222178664867,Barren,26.98,44.61,9.25,690.12,7,1013.78,0.12
2022-01-01 13:30:00,Station_18,39.38494690210139,-89.61883795000404,Urban,0.79,33.41,13.64,216.9,10,1009.5,0.34
2022-01-01 13:35:00,Station_18,25.574132654617983,-105.29118292072013,Forest,-5.08,44.06,1.39,549.31,3,1000.66,0.77
2022-01-01 13:40:00,Station_18,27.608649042242323,-61.74586388574023,Agricultural,29.62,79.04,6.37,753.7,9,1021.88,0.87
2022-01-01 13:45:00,Station_18,37.949130550537646,-95.47817905076984,Urban,4.26,83.52,3.12,671.69,3,1017.73,0.68
2022-01-01 13:50:00,Station_18,45.731047361262796,-90.28996989936701,Urban,31.76,80.69,8.61,386.57,3,1005.08,0.69
2022-01-01 13:55:00,Station_18,33.52200957429788,-63.63025992690339,Barren,6.57,31.7,13.58,918.74,1,1047.28,0.51
2022-01-01 14:00:00,Station_18,28.799427392304455,-70.32040175256584,Barren,27.0,36.42,1.5,979.11,4,1045.34,0.73
2022-01-01 14:05:00,Station_18,34.479995438112105,-110.0121204236016,Barren,9.65,59.72,5.14,586.68,6,992.29,0.83
2022-01-01 14:10:00,Station_18,49.62133790647522,-79.03393175612314,Forest,32.58,87.36,10.8,992.07,3,1024.36,0.71
2022-01-01 14:15:00,Station_18,29.18171250899148,-87.81036746967342,Agricultural,8.02,66.11,14.24,144.6,3,1000.63,0.3
2022-01-01 14:20:00,Station_18,42.34200969610143,-106.34090889916456,Forest,8.08,70.65,8.33,581.23,6,991.52,0.17
2022-01-01 14:25:00,Station_18,36.50603616505065,-85.75348287828683,Barren,14.6,40.38,0.66,204.95,3,1012.54,0.46
2022-01-01 14:30:00,Station_18,43.91029965258471,-79.59593587000037,Agricultural,28.36,49.7,7.51,583.8,8,1018.12,0.41
2022-01-01 14:35:00,Station_18,42.025603907690126,-87.71781870376,Urban,7.38,88.0,6.83,261.78,3,1009.66,0.82
2022-01-01 14:40:00,Station_18,38.32245234689909,-67.29039639361129,Forest,16.11,51.1,3.08,194.48,5,980.88,0.81
2022-01-01 14:45:00,Station_18,25.359928316147304,-81.53751589538962,Urban,19.66,56.76,0.19,689.89,10,1041.32,0.75
2022-01-01 14:50:00,Station_18,33.517317757125134,-97.74032632694872,Water,11.34,89.36,4.06,239.06,3,1004.8,0.14
2022-01-01 14:55:00,Station_18,46.586167213700875,-91.32617182734461,Agricultural,-8.72,80.71,13.53,723.63,7,1018.41,0.23
2022-01-01 15:00:00,Station_18,31.17506113621004,-123.80912086510052,Water,2.87,44.44,11.46,544.53,0,1035.44,0.73
2022-01-01 15:05:00,Station_18,32.22217127118619,-91.62462712964853,Forest,11.27,33.32,0.73,270.52,6,1043.98,0.87
2022-01-01 15:10:00,Station_18,35.46368339982486,-93.42280754326123,Urban,-0.29,62.22,13.6,127.71,8,1007.92,0.69
2022-01-01 15:15:00,Station_18,35.25050421261812,-112.65568809573243,Water,13.81,77.17,0.91,374.45,8,1016.5,0.59
2022-01-01 15:20:00,Station_18,49.809284302284865,-96.23476935305393,Agricultural,25.01,84.78,2.18,545.97,2,1045.36,0.41
2022-01-01 15:25:00,Station_18,28.56832202988144,-70.72227481106582,Water,17.18,86.45,4.1,735.56,6,1007.5,0.49
2022-01-01 15:30:00,Station_18,29.697194478001663,-120.06243358076959,Water,-2.18,62.25,3.71,597.03,0,1027.95,0.12
2022-01-01 15:35:00,Station_18,35.54329958644681,-102.54526474030904,Water,-2.63,32.92,4.49,101.4,5,1037.38,0.42
2022-01-01 15:40:00,Station_18,36.856109963606826,-117.96761449936359,Forest,-9.74,36.46,6.57,833.31,8,1049.29,0.12
2022-01-01 15:45:00,Station_18,40.19080840287255,-74.50924347072893,Barren,31.47,44.91,4.54,894.35,10,1045.66,0.14
2022-01-01 15:50:00,Station_18,32.40738149129494,-67.26294722114073,Barren,7.13,86.88,9.97,736.1,6,993.86,0.31
2022-01-01 15:55:00,Station_18,49.94088298702401,-124.1222423397161,Water,29.18,39.24,10.13,402.77,0,1033.33,0.81
2022-01-01 16:00:00,Station_18,37.82961530934509,-86.76138236247641,Agricultural,10.17,46.25,6.64,858.85,8,1014.45,0.5
2022-01-01 16:05:00,Station_18,36.61104686516283,-114.54358391177223,Forest,23.09,74.16,3.13,529.83,6,1000.72,0.76
2022-01-01 16:10:00,Station_18,44.41027263151163,-68.02856925753667,Barren,14.94,70.6,1.67,359.79,1,986.55,0.37
2022-01-01 16:15:00,Station_18,42.340252834547016,-108.25436572060968,Urban,-8.02,86.72,7.73,838.49,1,987.6,0.13
2022-01-01 16:20:00,Station_18,38.137624285889885,-72.35591191747875,Agricultural,12.68,63.58,8.8,734.41,6,982.29,0.48
2022-01-01 16:25:00,Station_18,39.38944666076024,-72.0886390612165,Urban,18.12,79.79,7.56,907.31,10,1016.62,0.76
2022-01-01 16:30:00,Station_18,37.360696291185874,-90.53563962269551,Agricultural,18.75,81.68,9.21,232.98,9,987.77,0.18
2022-01-01 16:35:00,Station_18,42.114684223411246,-105.87279991080356,Forest,2.4,56.12,8.68,619.95,3,1037.8,0.52
2022-01-01 16:40:00,Station_18,29.320553539408294,-100.68212980855078,Urban,25.86,55.07,12.4,148.13,2,991.02,0.53
2022-01-01 16:45:00,Station_18,30.70934900848004,-116.12181108947706,Water,29.42,39.44,10.95,892.0,9,1017.76,0.57
2022-01-01 16:50:00,Station_18,48.08396540762044,-94.05523077396838,Agricultural,12.86,45.17,4.06,145.68,9,1024.13,0.18
2022-01-01 16:55:00,Station_18,46.05434146174774,-104.24698098356001,Agricultural,25.02,75.44,4.25,484.78,8,989.14,0.9
2022-01-01 17:00:00,Station_18,44.409729062033115,-94.391136490095,Forest,22.22,54.74,4.66,620.13,4,1029.83,0.66
2022-01-01 17:05:00,Station_18,47.398782506143235,-91.86032777860677,Water,2.17,75.26,14.35,297.99,4,1014.02,0.25
2022-01-01 17:10:00,Station_18,48.157558587938325,-88.13815959642179,Water,23.34,67.92,9.58,802.86,8,1025.21,0.85
2022-01-01 17:15:00,Station_18,31.522989131882277,-86.78496618526773,Water,4.67,35.45,5.98,924.26,9,999.3,0.25
2022-01-01 17:20:00,Station_18,27.22763833802395,-66.91961576856016,Forest,18.35,35.37,6.46,423.75,7,993.46,0.42
2022-01-01 17:25:00,Station_18,49.3127893501257,-94.91253951270822,Urban,7.16,78.35,5.69,462.36,5,984.14,0.28
2022-01-01 17:30:00,Station_18,46.897060757023624,-63.98994256474452,Urban,10.87,67.9,5.39,302.87,0,1033.32,0.43
2022-01-01 17:35:00,Station_18,46.444878811390716,-79.20846676152169,Forest,5.68,79.44,10.35,330.9,2,1018.28,0.14
2022-01-01 17:40:00,Station_18,37.3400777932074,-70.252316839961,Barren,-4.38,73.81,13.7,369.51,1,1013.68,0.66
2022-01-01 17:45:00,Station_18,33.25331128464546,-78.98916357611267,Forest,1.83,54.71,4.01,787.5,4,1034.16,0.48
2022-01-01 17:50:00,Station_18,39.55953896572142,-122.63252747016838,Agricultural,6.81,42.35,0.09,842.74,6,988.73,0.74
2022-01-01 17:55:00,Station_18,40.362111007711974,-124.62266524062431,Barren,27.11,36.19,9.69,765.57,0,1005.76,0.78
2022-01-01 18:00:00,Station_18,41.41536441393096,-73.07440224372431,Forest,-7.12,78.6,4.31,269.13,2,989.09,0.34
2022-01-01 18:05:00,Station_18,46.377802411445955,-71.87417007506502,Forest,-0.96,56.53,5.96,686.33,4,980.9,0.28
2022-01-01 18:10:00,Station_18,38.223041229449194,-92.7582555884126,Urban,21.45,52.14,3.44,176.96,10,997.13,0.77
2022-01-01 18:15:00,Station_18,31.761450887584214,-84.45167901755718,Barren,30.29,57.44,7.01,248.75,0,996.13,0.45
2022-01-01 18:20:00,Station_18,31.469819591200533,-94.53448767109644,Agricultural,8.62,60.55,14.41,996.79,3,997.73,0.2
2022-01-01 18:25:00,Station_18,28.851384876579356,-75.49091886809381,Urban,-5.08,33.98,9.53,677.11,0,1013.36,0.77
2022-01-01 18:30:00,Station_18,43.340424480167215,-112.36424319064895,Agricultural,13.53,51.76,11.53,372.04,7,988.23,0.56
2022-01-01 18:35:00,Station_18,44.53818082835115,-108.57009957170514,Forest,3.06,85.69,2.92,491.18,9,1008.62,0.43
2022-01-01 18:40:00,Station_18,29.301719893605586,-63.86935820887144,Water,7.13,63.95,3.25,739.61,5,999.89,0.29
2022-01-01 18:45:00,Station_18,44.1680365545445,-69.80499971890794,Forest,6.96,37.61,12.8,736.12,3,1042.24,0.65
2022-01-01 18:50:00,Station_18,31.79920704470275,-109.45120404926007,Barren,2.84,34.48,1.0,725.07,2,1002.28,0.12
2022-01-01 18:55:00,Station_18,46.10942824756248,-118.08889979203802,Urban,7.68,47.06,7.01,468.29,5,997.99,0.69
2022-01-01 19:00:00,Station_18,32.557173668746415,-94.25439232485796,Forest,23.79,88.75,9.42,308.33,2,1038.15,0.66
2022-01-01 19:05:00,Station_18,37.88287290855991,-75.66793081261488,Forest,10.87,51.7,8.82,797.07,2,993.05,0.58
2022-01-01 19:10:00,Station_18,37.92600148869572,-84.9827630257078,Forest,16.46,68.65,4.01,103.36,6,1036.7,0.62
2022-01-01 19:15:00,Station_18,40.57801328520493,-75.57481430635536,Water,19.39,36.82,4.93,904.55,7,983.02,0.69
2022-01-01 19:20:00,Station_18,31.85380416060145,-96.43766879232066,Agricultural,-3.02,69.84,9.35,180.78,6,1015.79,0.51
2022-01-01 19:25:00,Station_18,25.074819463546056,-92.66959505798776,Forest,5.55,69.24,10.05,141.27,0,1034.67,0.47
2022-01-01 19:30:00,Station_18,47.43262257665296,-69.18397879013509,Barren,-6.69,80.61,14.34,590.57,2,987.04,0.56
2022-01-01 19:35:00,Station_18,39.30935580317031,-60.392718716464,Forest,12.95,39.52,0.06,631.31,1,1002.66,0.32
2022-01-01 19:40:00,Station_18,27.752297620638736,-78.1818490853517,Agricultural,32.79,86.61,0.45,539.1,3,1014.94,0.87
2022-01-01 19:45:00,Station_18,43.49562983688862,-82.93365838527701,Forest,32.89,80.69,11.16,443.59,9,982.5,0.56
2022-01-01 19:50:00,Station_18,31.181130529053235,-71.52548966673089,Urban,16.22,60.09,14.65,780.95,4,1012.01,0.15
2022-01-01 19:55:00,Station_18,34.36509014799256,-88.41914526112001,Water,6.64,68.0,0.56,462.93,1,1039.01,0.37
2022-01-01 20:00:00,Station_18,38.98437954969547,-121.44496492149715,Water,-4.95,84.05,13.36,876.87,6,988.72,0.45
2022-01-01 20:05:00,Station_18,26.251274196555418,-74.58149166376245,Agricultural,31.37,47.05,5.14,716.33,2,997.72,0.12
2022-01-01 20:10:00,Station_18,33.50795557942598,-110.99236893376313,Forest,-0.58,73.66,14.73,152.58,3,1044.27,0.53
2022-01-01 20:15:00,Station_18,43.11333365217148,-116.11850665447717,Barren,5.25,60.99,2.74,980.66,7,1027.76,0.73
2022-01-01 20:20:00,Station_18,32.447778565392234,-109.16261692043336,Urban,2.91,47.26,5.44,878.22,4,981.47,0.31
2022-01-01 20:25:00,Station_18,31.15758600593579,-116.28646714958273,Urban,-3.2,31.71,6.77,199.03,0,1018.5,0.78
2022-01-01 20:30:00,Station_18,35.78975595951401,-71.15389111820387,Urban,-6.66,64.87,8.8,598.45,7,1001.65,0.53
2022-01-01 20:35:00,Station_18,45.107945035717634,-71.14520243626683,Water,23.75,66.95,5.97,975.84,0,982.75,0.78
2022-01-01 20:40:00,Station_18,34.877684472607115,-77.22729561970102,Agricultural,10.42,74.47,3.56,433.1,6,1015.59,0.76
2022-01-01 20:45:00,Station_18,34.66151248640319,-79.15433316546611,Forest,16.12,41.56,2.19,702.36,7,998.84,0.23
2022-01-01 20:50:00,Station_18,34.82280321200899,-104.85706203204983,Forest,7.94,70.44,7.14,683.51,5,1006.82,0.21
2022-01-01 20:55:00,Station_18,32.34278683274272,-73.50059757038767,Water,14.24,63.99,1.72,147.39,10,986.64,0.62
2022-01-01 21:00:00,Station_18,38.671073787580525,-97.03513952478437,Barren,0.76,71.68,12.93,156.59,7,990.76,0.7
2022-01-01 21:05:00,Station_18,39.59317734013419,-86.94460847533811,Urban,4.93,68.94,6.53,577.13,10,1032.47,0.9
2022-01-01 21:10:00,Station_18,33.18134629857751,-112.08672967349601,Water,11.14,74.95,9.53,216.08,4,1035.22,0.28
2022-01-01 21:15:00,Station_18,29.78483085682769,-62.48110697020139,Forest,-2.78,65.96,3.55,150.1,6,1033.82,0.4
